cycle,px_hex,py_hex,v_hex,theta_hex,delta_hex,a_hex,z_hex,p11_hex,p22_hex,p33_hex,p44_hex,p55_hex,p66_hex,p77_hex
541,FFF18650DB70,FFE41BC443E1,000478B8F80E,FFFFFF1EA6C2,FFFFD8767A4F,0000708A1569,FFFFC2E74919,000001F264F1,000001F66272,000021EE9FDF,00000191B9BC,000000FFCD40,0001793F0D52,000000E7AFF5
542,FFF180B1EF87,FFE40A5CD5A3,00048152476C,0000016015DC,FFFFD886B0F5,000074D875AC,FFFFC2DEE1BF,000001B2B9C8,000001D876F5,000023A15E59,000002E46189,000000EDD042,00017A0672E0,000000E7AFF6
543,FFF178631E4E,FFE3FB1F4082,000481807B49,FFFFFF407514,FFFFD84CBEC5,0000735FC946,FFFFC30E0260,000001FC87CE,000001F979F5,00002329EAC6,000001039859,000000DE4C32,000179BC26B7,000000E7AFF5
544,FFF17155A4C6,FFE3ED43E03A,00048424AC69,000000FF3D91,FFFFD8A20F88,0000739CEF74,FFFFC2DFA414,00000150F48C,000001C7854E,00002E49F5B0,0000064FE67D,000000CB9D6B,00017ED8AD2D,000000E7AFF6
545,FFF1660B0045,FFE3DB2809D2,000487459292,00000017E7ED,FFFFD84F37B3,00007425BB0E,FFFFC359B40F,000001EEFA0C,000001F0C8C0,0000366B14C5,00000261CE29,000000784D66,0001828B2993,000000E7AFF5
546,FFF15FA94BE1,FFE3CAD30C15,000488F6485C,0000007D36D7,FFFFD90C4B7B,000073C23BEB,FFFFC35343D5,000001E9F066,000001882C4C,00004056CBA8,000003235466,000000EAECF7,000186DACBA3,000000E7AFF6
547,FFF156A01E7A,FFE3BBCF9B41,00048CA39A74,FFFFFFBE7BAA,FFFFD9475390,000074ADDC03,FFFFC34D085E,000001F85397,000001F539B1,00003DE0688B,000002219088,0000009BE1C9,00018564D616,000000E7AFF5
548,FFF14F1A4A38,FFE3AAB31DE3,000488D77B98,FFFFFF1B5073,FFFFDA37E03D,0000709E1CD9,FFFFC32E45F7,000001EDF585,0000015D4A1A,000040324F03,00000242B819,000000C8A28D,00018655B7E9,000000E7AFF6
549,FFF1466C5E1C,FFE3997E7B88,000486AB951F,000003912A01,FFFFDC133B02,00006DC28CE1,FFFFC33E95CB,000001D59B48,0000011DF6E8,00004B18A5A4,0000014A2114,000000B61FB9,00018B03E5C4,000000E7AFF5
550,FFF13E104E07,FFE38B113BCC,00048B4BB7E0,FFFFFFADF30A,FFFFDC580FCF,00006F6D3A35,FFFFC37E34FB,000001C855F4,0000015038D6,00004F1C7E4C,0000057BA626,000000F45E4D,00018C8E1559,000000E7AFF6
551,FFF1365E25AF,FFE37F291030,00048C51334F,000000121184,FFFFDC2A2E55,00006E9ECF29,FFFFC321F6D5,000001FA8FBD,000001FB8DAC,000053310CCC,0000035114FD,000000D39B34,00018E023FDB,000000E7AFF5
552,FFF12E7DAD85,FFE36CA924E3,000489861785,FFFFFFAF693D,FFFFDB874CA9,00006B4A8666,FFFFC2F737E1,000001F8CF5D,000001FA42DB,00005051D049,0000016F9A4E,000000BF6DEC,00018C5EBF9E,000000E7AFF6
553,FFF12372ADED,FFE3588D9262,00048D4FAC57,000001FED82F,FFFFDB2B43AA,00006C5A1742,FFFFC2FFE9CC,000001F7F815,000001CF8D41,000057A98216,000003E34B02,000000B92FAC,00018F65BCCC,000000E7AFF5
554,FFF117BDDCCB,FFE3433B5448,000494CD007B,00000019543B,FFFFDACCB7C3,00006FCFA70B,FFFFC2C3A2AF,000001FA66BE,000001FEFB95,0000444217BE,000001FDC321,000000C32D36,0001871C95BD,000000E7AFF6
555,FFF10B1AD039,FFE32B9D92A8,000492DFE74E,0000026603EC,FFFFDA6ED19B,00006D0D9B51,FFFFC2D50764,000001FBBE19,000001F49077,000039771A3B,0000073C37BD,000000CDF5BE,0001822EEE83,000000E7AFF5
556,FFF0FF7F0376,FFE3160E0A9C,00048E3F8BC8,FFFFFEA8AC5E,FFFFDA2E6CA3,00006889F99E,FFFFC30D3BA9,000001F54F75,000001FED622,00002CA1B98A,000004DC7102,000000F6D30F,00017C7FAD44,000000E7AFF6
557,FFF0F3CF1ADF,FFE2FFAA1781,00048AFBFB1F,0000005A05B2,FFFFDAC964CE,000065098616,FFFFC3B08A66,000001F3B491,000001F2E0EE,0000233A61A3,000000C07796,000000C79B32,000178CA5576,000000E7AFF5
558,FFF0E86F7914,FFE2EA70BA75,00048A30FF79,FFFFFE97E3F9,FFFFDAA78601,0000632B3B25,FFFFC4010895,000001F915D8,000001FAF27C,0000250E59E8,0000010B19B9,000000FAB8E2,000179CDB224,000000E7AFF6
559,FFF0DD89F7ED,FFE2D52F130B,000486D7FA73,00000080B4A4,FFFFDBE68557,00005FA8A9D9,FFFFC443CF84,000001CC5974,000001BF3CA4,00002883FC3F,00000343C5DF,000000BCB732,00017BC95CFA,000000E7AFF5
560,FFF0D077D07F,FFE2BC74CFDC,00048DC0F6CF,0000017D4110,FFFFDA00FBED,000062AB4BD5,FFFFC4BB3744,000001F0C1CC,000001F5D361,00002F2E8D4D,000000F5E1F6,000000745808,00017F254290,000000E7AFF5
561,FFF0C5D407AB,FFE2A5F58F28,000499308D7E,0000022ACFD5,FFFFD90F4A8B,000069026C6B,FFFFC4D656C2,000001FB395D,000001F7DE6D,000027175A11,00000193DC76,000000CBB9D3,00017B7F1C72,000000E7AFF6
562,FFF0B84250A1,FFE28F23AE2A,000499863A8C,FFFFFFE66D60,FFFFD824DD16,000067CB5CFE,FFFFC52ADF71,000001FB0DE2,000001FB932F,00002ED15C55,00000278B541,000000B79A07,00017EF77642,000000E7AFF5
563,FFF0ABEAD4D9,FFE276FD38EB,00049B5D65AE,FFFFFD736534,FFFFD9526B83,000067874C64,FFFFC5557197,000001D5BF31,0000015944EB,00003A262625,00000DB91A75,000000D8E248,000184048B54,000000E7AFF6
564,FFF0A6343D94,FFE262F047BA,00049F6B6AAF,00000084C7E2,FFFFD988B3A2,000068D51D5F,FFFFC5A7E8D5,0000015028EF,000001BC2B1F,000045D69309,0000056FC45A,000000FFF56E,00018919DC59,000000E7AFF5
565,FFF091F5BC40,FFE2472BCC27,0004A176CC9E,FFFFFE9E42E1,FFFFD998B2F6,000068CA2559,FFFFC5B4F855,000001F711C2,000001FBE3C5,00003A5035FB,000001A0E31F,000000CC5ADB,00018377A354,000000E7AFF6
566,FFF089569542,FFE23603656E,0004A45D2AA0,FFFFFF727EB5,FFFFD9B0B878,00006955AA3A,FFFFC542671C,00000178E152,0000019E1B54,00004604E381,000005B6456A,000000FC1EFA,000188909190,000000E7AFF5
567,FFF07AEB02A9,FFE21E626E66,0004AD9255A7,000001326484,FFFFDABC5C1A,00006DFF5782,FFFFC5C3E052,000001F260BD,000001FA12AA,000042C01009,000001B2B0AD,000000A8BFC0,00018713C226,000000E7AFF6
568,FFF06E6014E0,FFE2095F9F7A,0004B90D84F0,000000C3DF4A,FFFFDAF9F3C0,000074280275,FFFFC6B1B819,000001FB139C,000001F9AAEF,000034162184,00000283195D,000000F7C8DC,0001807BF7CF,000000E7AFF5
569,FFF0645FA5C9,FFE1F4CDB92E,0004B5DE6F67,FFFFFFD54D83,FFFFDA1053F8,0000708D9E24,FFFFC74658DA,000001FC6D99,000001FB5150,000030BAF710,0000063ECBBA,000000963088,00017F35BF49,000000E7AFF6
570,FFF05AA7DEFC,FFE1E246B418,0004B6586A3C,FFFFFE8C0CA7,FFFFDA503E66,00006F5B6986,FFFFC7C7E73A,000001E9E070,000001F701F1,000029AB6EB3,00000616C746,0000009AA0BF,00017BE4A5B7,000000E7AFF5
571,FFF05606F174,FFE1D06509C2,0004B63C1BA0,000001B9CBB0,FFFFDB4120B7,00006DC70816,FFFFC84E87ED,0000018B4854,000001EC1678,000034C07296,0000095E068B,000000F6AD61,000180E8B2A6,000000E7AFF6
572,FFF047FCCAD2,FFE1BFEEEEA0,0004B65519C2,FFFFFF7B30CE,FFFFDA77D69C,00006C64B601,FFFFC867878F,000001F7671A,000001FDF3C1,00003E7A1782,000002C839E7,0000009C59A2,00018535DEC2,000000E7AFF5
573,FFF03DCAC2CE,FFE1AF1D0593,0004B3B014C3,FFFFFF0A7B36,FFFFDAC39EE9,0000692D7842,FFFFC8994223,000001ED163D,000001DBF504,0000309D6465,000000EA9F37,000000D42616,00017EDA8E24,000000E7AFF6
574,FFF035553AA6,FFE19DBC46F7,0004B7B7E550,000000DBD97D,FFFFDB159BC6,00006A74FD8F,FFFFC89254B4,000001EF45E6,000001F421F1,0000362715A8,000001DE18A6,000000CCDC1B,000181553C55,000000E7AFF5
575,FFF02883D5BA,FFE18AB32441,0004B34AFBA2,FFFFFED6CEC3,FFFFD9F1B0A0,0000662146E2,FFFFC8BD7849,000001FB435D,000001FAB6D7,00002F74881B,00000177465C,0000007486D7,00017E755214,000000E7AFF6
576,FFF021D22E26,FFE17A912DB0,0004B1194D11,FFFFFF5E2B1E,FFFFDA27C1C1,0000634C9984,FFFFC93D5A60,000001D88EA1,000001E1ECF4,000029A76140,000003C4870F,000000F4BC59,00017BDE0108,000000E7AFF5
577,FFF018C3108D,FFE169DA45FB,0004B1C165EA,FFFFFF5F90CD,FFFFDB06D25F,0000626F9C9F,FFFFC9DC26A1,000001F27F40,000001F41B42,0000340F7994,000003920C1B,000000A99ECE,00018099AD97,000000E7AFF6
578,FFF00CC29719,FFE157CA92CA,0004B0DBE652,FFFFFF370B02,FFFFDB658074,000060887F68,FFFFC9F62A8A,000001F865B0,000001F5F717,0000285A1566,0000099C06A1,000000C1FB77,00017B67E1F5,000000E7AFF5
579,FFF005AF99B7,FFE148604239,0004B2FB5C2C,0000002435C2,FFFFDB877E6B,000060A9065B,FFFFCA0722B9,000001F0D156,000001EE7F6C,0000315327BA,0000017652D1,000000C02134,00017F7D0639,000000E7AFF6
580,FFEFFC8BB529,FFE13A99C966,0004B27123AB,000000D5ECA5,FFFFDB3C0C13,00005EFF05A8,FFFFCA4C278C,000001FD707F,000001F99B76,0000230E5021,0000015A3EB5,000000A1D660,000178F088F4,000000E7AFF5
581,FFEFF44C3D9A,FFE12D1351EF,0004B17372DF,000000648941,FFFFDADA4F18,00005D07E433,FFFFCABF50E5,000001FB2818,000001F645C8,0000285E1E75,0000010A7277,000000E79B7F,00017B5F37E5,000000E7AFF6
582,FFEFEE0ABA5B,FFE11E8F4D27,0004B36B9104,FFFFFEF7EE80,FFFFDAFC39AB,00005D1C73B2,FFFFCA7E6A97,000001F7719A,000001EBB39E,00003395AD5A,00000258B497,000000896ABE,0001807471DC,000000E7AFF5
583,FFEFE8D07705,FFE10E3E55A3,0004B5200C60,000001E191D5,FFFFDB71E817,00005D0881BE,FFFFCA1E6024,000001E48C35,000001149B29,00003AC6112C,0000069C5BEC,000000DF1078,000183AA85E8,000000E7AFF6
584,FFEFE166B289,FFE1094A189B,0004B75BF4D7,000000149300,FFFFDB513517,00005D47CE1F,FFFFCA782202,000001FB6514,000001FEDE0A,000041BA572F,000002B168D3,000000E85BCF,000186A630F3,000000E7AFF5
585,FFEFDB34F4A5,FFE0FDEE4C4D,0004B7B49CE5,FFFFFFAF6106,FFFFDB36F2CC,00005C4195FD,FFFFCA9115F6,000001FCFC97,000001FA096A,000032DE088F,000001EBAA16,000000E627EF,00017FA591DB,000000E7AFF6
586,FFEFD45CFDD8,FFE0F2B2C47B,0004B7C7D056,FFFFFEABEA4B,FFFFDB6CE812,00005B16A611,FFFFCAEBBA9B,000001F9EC9A,000001FA3BE8,0000260EF5B0,000000CFB990,0000006C3320,00017A40F255,000000E7AFF5
587,FFEFCCBEF0DE,FFE0E606B5EF,0004BD094170,000001099F04,FFFFDAB0DECA,00005D50BF55,FFFFCB577F9F,000001D64C06,0000017FEDFC,00002A118D13,000002884E0D,000000EEB3E5,00017C2CE6E2,000000E7AFF6
588,FFEFC9A03C32,FFE0DE3629E9,0004C0ABFC7D,0000006CDA2E,FFFFDA7C6549,00005E7E7E1B,FFFFCB9A1FC0,000001FD2D42,000001FBF359,000028A07B6E,00000228E4E2,000000D84756,00017BA20C0C,000000E7AFF5
589,FFEFC25CF70F,FFE0D54022A8,0004C1DFB623,0000002C314C,FFFFDA88AFD5,00005E0A0042,FFFFCC70F020,000001FC3BD8,000001F3D4F3,00002A9F3FAB,00000536B7FA,000000C55997,00017C9D4DFA,000000E7AFF6
590,FFEFBDA259A0,FFE0CBE97CDE,0004C55FA3E9,0000005E83B8,FFFFDA6CBB67,00005F24320A,FFFFCCBBF1A9,000001F82397,000001FB49A4,000027A82F1C,00000471D467,000000EB85F2,00017B194573,000000E7AFF5
591,FFEFB79319BB,FFE0C272DBA2,0004C691AD4B,FFFFFFBD7A39,FFFFDA2DC14D,00005EACD4D4,FFFFCCFE69BA,000001FAA059,000001FC76E1,0000264B4B3B,0000039DF3C1,0000005E07B2,00017A9A17C6,000000E7AFF6
592,FFEFB3267B2B,FFE0B926ACA3,0004CB54638C,FFFFFFAB98B4,FFFFDA57C605,0000609C29F3,FFFFCD56C372,000001F7D062,000001F103FE,000029EAE42C,0000020DA6E9,000000E58468,00017C465C5C,000000E7AFF5
593,FFEFAD344626,FFE0B037BE4D,0004CA70E33D,FFFFFE0248E7,FFFFDB2D90A0,00005EAF69F7,FFFFCD1807D5,000001F4EB12,000001E5D80C,00002B7C41BA,0000019C864B,0000009DE68D,00017CDA140F,000000E7AFF6
594,FFEFA749569D,FFE0A4DD31DB,0004C4D98B63,FFFFFF85447F,FFFFDA5BBCDD,0000599B4859,FFFFCDAB8380,000001D9064E,0000019391A4,00002B4CC141,000002D8559D,000000F22BEE,00017CB46231,000000E7AFF5
595,FFEFA129C37E,FFE09B1B541F,0004C278AC56,FFFFFEBEC6CD,FFFFDA36652C,000056CE38B7,FFFFCDC9085B,000001F3163F,000001EC7D30,00002A5EA858,000004AA03C1,000000D51F61,00017C333D41,000000E7AFF6
596,FFEF9C1F72E6,FFE0909E6FF4,0004BD791111,FFFFFFFE523F,FFFFDA12F740,0000524576D4,FFFFCE29D013,000001F4D57F,000001EC8B91,00002394610E,0000022804C3,000000FE97C3,0001790AB7E2,000000E7AFF5
597,FFEF95E5024A,FFE08AB7AAC2,0004BEFEA8D3,00000034D7E6,FFFFDB8D487F,0000521958D1,FFFFCDF26112,000001F53111,000001EF94E7,00002EB49D8E,0000012CA658,0000004874B3,00017E2504C7,000000E7AFF6
598,FFEF909A542E,FFE07F85F410,0004BF8FD642,0000007870E1,FFFFDB79B0F5,00005160DFAD,FFFFCDB6B518,000001FCB8E4,000001F88956,00001F21E48C,0000036BD9FB,000000D95FE4,0001772B3191,000000E7AFF5
599,FFEF8BDCEA0D,FFE0774A5156,0004C1133FCC,0000000F5F41,FFFFDB692C84,0000514C8B5F,FFFFCE5BBEE5,000001FD5E81,000001FAEE53,00002A001788,0000022D6B09,000000CEEE24,00017C37C73D,000000E7AFF6
600,FFEF86A4BE41,FFE06CF53F43,0004C22CB509,0000005564C9,FFFFDB4EFAFB,000050F18EF6,FFFFCEBB11CB,000001FCA10F,000001F7F4D9,00002988B753,0000059F4FFB,000000B8DE32,00017BFDDBF7,000000E7AFF5
601,FFEF7E38D065,FFE0615A2C75,0004C519256F,000000D4541E,FFFFDB1C37C8,000051D28EA2,FFFFCEAB460F,000001F5E52E,000001F97E5A,00002AAD67F6,0000031E662A,000000B595F3,00017C76464D,000000E7AFF6
602,FFEF77031DB8,FFE05501882E,0004C49F01A4,FFFFFF13884C,FFFFDB0EECD3,00005064F801,FFFFCEC00A14,000001FC4EA1,000001FBBFC8,00003058CAF2,00000293F138,000000FFA8CF,00017EFDC8A0,000000E7AFF5
603,FFEF6E944E06,FFE045ECB734,0004C42227B0,FFFFFF72DD4D,FFFFDBDACC9E,00004EFC4B60,FFFFCF8A897E,000001F59CFC,000001E0DE31,0000376FAB60,000000F0CC01,000000A71B1F,00018219DA79,000000E7AFF6
604,FFEF646235B1,FFE0362F7EF3,0004C4DFEEC0,FFFFFFFF9BB2,FFFFDBCA8F1D,00004E6CC705,FFFFCF7A567E,000001F6530F,000001FB2D1B,00002F313EF3,00000147572C,000000E02EC5,00017E51F3BD,000000E7AFF5
605,FFEF5CBFEE48,FFE0257869D3,0004C9514FE4,000000CB7FEF,FFFFDB59AA99,0000505AF50E,FFFFD06E282F,000001FCAF38,000001F86136,000028DD166B,000001284702,0000008A30DF,00017B6C1CBC,000000E7AFF6
606,FFEF5098A715,FFE0185D884A,0004CA914317,000000816D55,FFFFDAC7C03A,0000502360B7,FFFFD0692596,000001FAFA0A,000001F5E86C,000034136C1B,000008EB29D0,000000D117F8,00018082BD24,000000E7AFF5
607,FFEF46042F7B,FFE00978DB7A,0004CCFC600F,FFFFFF3822DB,FFFFDA6F8B2E,000050B27B55,FFFFD0FF22EB,000001F6F43D,000001F94A7D,00003EA7195A,0000016E9D91,000000D73738,0001852695C1,000000E7AFF5
608,FFEF3BF860CB,FFDFF7EC7545,0004D2B73A22,FFFFFEFF2B32,FFFFDB090DFA,0000536E9F74,FFFFD137EC2B,000001F14D7C,000001F8A23C,00003D94B281,00000321897B,000000B9647C,0001848D3A81,000000E7AFF6
609,FFEF353F2266,FFDFE9FE3AA1,0004D71EED08,FFFFFFEACBE7,FFFFDB55F250,00005543F288,FFFFD1C799B0,000001EF22BF,000001F7CE7F,0000305EF345,00000BF3AB03,000000E636E0,00017E89CF67,000000E7AFF5
610,FFEF2A2C5A0C,FFDFDAA14A20,0004D8C5F7E8,FFFFFF423641,FFFFDB733078,00005539E8C3,FFFFD1EBFCF4,000001FA2AA0,000001EC3EC7,00003BC13B76,000001D048D4,0000008172A5,0001839A1DE5,000000E7AFF6
611,FFEF1FA0C973,FFDFCC2B29F1,0004D7D5C3C1,FFFFFEE9715F,FFFFDBAD2D47,00005377D08D,FFFFD24074AD,000001ED3091,000001FCD4C0,00002D90B13B,000001AB2FDD,000000D62E41,00017D44AC24,000000E7AFF5
612,FFEF15EB3DC2,FFDFBBD1124F,0004D7F2440B,00000180C28B,FFFFDCACB33D,00005263CA21,FFFFD2A7D9BA,000001E84D06,000001B913CC,000034D028CD,000001489F96,000000B3D4A8,0001807C264F,000000E7AFF6
613,FFEF0AC5C255,FFDFAC7F2936,0004D554D9C1,000003C24CF4,FFFFDC261A04,00004F92FBFD,FFFFD2B8D0FD,000001F117F0,000001FED52D,000031CC78BE,000003EE03A6,000000DBB338,00017F33C108,000000E7AFF5
614,FFEF08BD87D2,FFDF99B9C889,0004D134EB1C,000000717A03,FFFFDC072DF1,00004BC7FA12,FFFFD36A9396,0000019EBFBA,0000016B7E4A,00003CE40185,00000553D610,000000F9499F,00018420FCC3,000000E7AFF6
615,FFEEF6DA4CDB,FFDF90C74D62,0004CF2828B1,FFFFFFD3C4BA,FFFFDB8721BF,0000496BF0FD,FFFFD39AAD25,000001F8FD80,000001FAE193,00002FC616A1,000001A51B2C,000000850F96,00017E521688,000000E7AFF5
616,FFEEEC3FCB20,FFDF82B97613,0004D093D3BA,0000012E3E92,FFFFDB87B54E,00004963BDB8,FFFFD3EC3E08,000001FB91D4,000001F24FDF,0000232F9B33,00000146366E,000000AC0B1B,000178BD3544,000000E7AFF6
617,FFEEE2825212,FFDF73FD7A00,0004D0C78283,FFFFFF0B5E8D,FFFFDBC7AF21,0000488BE4E8,FFFFD4010E4D,000001F83A14,000001FA60E0,00002D4FDD82,00000717944C,000000F36940,00017D6908A4,000000E7AFF5
618,FFEED7A84CED,FFDF662990F6,0004D351CDC8,00000135902E,FFFFDC0202FE,000049475474,FFFFD3AC0F1F,000001E91E8F,000001F3B5C2,00002A9F55DA,000003084E94,000000A746B9,00017C23B974,000000E7AFF6
619,FFEECD4B5B8C,FFDF58009A35,0004D0FEC256,FFFFFF007AA1,FFFFDBD2C8C1,000046B8C9E8,FFFFD448742E,000001DF9C3E,000001F9543E,000030502A25,000001727D7E,000000BDE40F,00017EA8867A,000000E7AFF5
620,FFEEC1A0A507,FFDF4A5CD7AD,0004CF48DEA9,000001A841FD,FFFFDCA41A53,000044A928E5,FFFFD59D90B6,000001E65892,000001FCFB8F,00002C95D33B,000004ABD40A,00000068B54D,00017D19A286,000000E7AFF6
621,FFEEB835FE04,FFDF3E346332,0004D6296893,FFFFFF4E9C3A,FFFFDC5B8A75,0000485E8ACF,FFFFD620451C,000001F7572E,000001FEC489,00001B20A81E,000001A9CEAA,000000E5B763,0001751D5E6A,000000E7AFF5
622,FFEEAEE38A97,FFDF2D051C6C,0004D755AFD1,000000B1D076,FFFFDC473C8A,0000482F36C6,FFFFD653DEEB,000001FB14FC,000001F0A64A,00001FF3EE54,0000021C94DB,0000006AFB76,0001777A0789,000000E7AFF6
623,FFEEA3D1D535,FFDF1EE8EBD7,0004DAC3084F,00000067D964,FFFFDBD9116A,00004987D81C,FFFFD67DB528,000001FB2EA7,000001FB7A9A,00002819BF00,0000021CCA18,000000E0C06D,00017B40AD0E,000000E7AFF5
624,FFEE998E1C52,FFDF13D3B33F,0004D943BEE5,000000BF5549,FFFFDB7312F4,00004786E561,FFFFD6CB05B9,000001FD659A,000001FB196F,000023262939,000002168E8A,000000B5F29D,000178FB9EFA,000000E7AFF6
625,FFEE8CF1F8F3,FFDF042FF43C,0004DEEAAC59,000000B2349B,FFFFDADCD3A6,00004A5EA63B,FFFFD743D898,000001FC6CFB,000001FA37C8,00002433C06F,0000012DA01A,000000D03266,000179864717,000000E7AFF5
626,FFEE82024BBB,FFDEF597BA90,0004E02CE3E6,0000001D0383,FFFFDA66E419,00004A321C71,FFFFD726EFCC,000001F90FAD,000001F18420,00002F177A3D,000002BF7BC4,0000005FD647,00017E7E7BC3,000000E7AFF6
627,FFEE781B6DC5,FFDEE9212E33,0004E215EBFF,FFFFFF8CAB8F,FFFFDA96A9AF,00004A7AF2D1,FFFFD7E36762,000001F842C6,000001F2CBCC,000038FE7DD3,00000B2FC96A,000000CD2B12,000182E46860,000000E7AFF5
628,FFEE6D322B96,FFDEDA6955F9,0004E4D517F0,FFFFFF48E503,FFFFDB18ACBF,00004B5757A7,FFFFD85C7BB0,000001E6EA7F,000001F9ECE5,0000421B1EA2,0000068FB761,0000009F7E7B,000186C93AD8,000000E7AFF6
629,FFEE62BFB52D,FFDECFD4F66E,0004E4A25F99,00000021D49F,FFFFDB47A821,00004A33A582,FFFFD8C6BC64,000001EBBD7A,000001F7637C,000036E7D2DE,0000014678E4,000000AA5FC0,000181948C22,000000E7AFF5
630,FFEE54A8A0AF,FFDEC1D6765B,0004E4E2D6FE,0000009C6EE6,FFFFDB2E6DF3,0000495FFEE4,FFFFD9103F9F,000001FC85BA,000001F9FC45,00002830D759,00000419F9DD,000000CD2DA8,00017AD0B823,000000E7AFF6
631,FFEE4C95F68C,FFDEB3C32643,0004E655B68D,000000D33AE2,FFFFDAF590AE,0000495F76E1,FFFFD9381EA5,000001FCB244,000001FB096D,0000335152B0,000001AA9072,000000D74F98,00017FE01CD0,000000E7AFF5
632,FFEE3F9D9F0A,FFDEA981E77A,0004EA96575B,FFFFFFF3CCF6,FFFFDA697AAC,00004B36963C,FFFFD99E5B2C,000001FCCE82,000001F9E83C,0000319A1441,000002EE694C,0000007C9A6A,00017F2FF584,000000E7AFF6
633,FFEE34218FF1,FFDE999DD88D,0004EA5F73C8,000000A66B23,FFFFDA980EA9,00004A11B47B,FFFFD9F4F33D,000001F97D53,000001F6A6A2,00002B56C55C,0000028DE5E6,000000C9E568,00017C6D0605,000000E7AFF5
634,FFEE288FE6E4,FFDE8EA22910,0004EA9DA0D4,00000025DEC5,FFFFDA393A69,0000493D58F6,FFFFD9FB1867,000001FBE686,000001F9340A,000031D3C9AB,000008DA677E,000000909E93,00017F5BD8D6,000000E7AFF6
635,FFEE1E336C0E,FFDE82E9A2D2,0004EBCB8384,FFFFFFD7BA47,FFFFDA285255,0000490C86CA,FFFFDA01B793,000001F33E56,000001F5721C,00003A572AEF,0000010A6C56,000000DE00B1,0001832634C0,000000E7AFF5
636,FFEE1725499C,FFDE78EFE813,0004ECA59CF5,FFFFFF9689AC,FFFFDA4A7246,000048A4B509,FFFFDA50106C,000001F2F5DE,000001FC186D,00002EEE07C6,00000180DECF,0000009FDBF9,00017DCAAE59,000000E7AFF6
637,FFEE0CF1F4E4,FFDE6E27A5D9,0004F1B4CBFE,FFFFFE9A8592,FFFFDAA2E750,00004B088BEB,FFFFDB0D5849,000001ED744D,000001FAD88D,0000250DA491,000001294222,000000A96A74,00017991314B,000000E7AFF5
638,FFEE00E2996D,FFDE61F841DD,0004F6D11CC9,00000206CC83,FFFFDB4E3ED9,00004D704734,FFFFDAC77B5D,000001C9AA00,000001D85766,00002AF212A2,000001A5F7E5,000000D51BD7,00017C55ECC4,000000E7AFF6
639,FFEDF3FA1EF8,FFDE55CDDE4C,0004FCBEB900,FFFFFDB02670,FFFFDABB2383,00005068554F,FFFFDA9CFA2A,000001F8D414,000001FEEF92,000025B90710,000001FC6836,000000ADD780,000179CF560F,000000E7AFF5
640,FFEDE90156BB,FFDE4C157DB8,0004FE9C132D,000000583173,FFFFDA7EC32E,00005090B1B3,FFFFDB19BBE3,00000185EF6E,00000192BB97,000030B3B6AD,0000096F71EA,000000FB2C00,00017ED39E88,000000E7AFF6
641,FFEDDE0651C1,FFDE3FAE1CBA,0004FF33CD88,FFFFFF7F55FF,FFFFDA504C71,00004FE33308,FFFFDB7E57F5,000001FB2338,000001FC6201,00002C75D376,00000138AF5E,0000007C9936,00017CFBF19E,000000E7AFF5
642,FFEDD039FE57,FFDE374A45D6,00050326D6C7,000001F4F311,FFFFDACDDAD3,000051746A1A,FFFFDBE52D9D,000001E244BA,000001F7D617,000034903B16,00000102FEE5,000000D552B7,000180A377FF,000000E7AFF6
643,FFEDC26749FD,FFDE2A7384F9,000504D2B7DC,00000036B13C,FFFFDA56DED5,0000517F3474,FFFFDC49692E,000001F7E095,000001FDE8CC,0000398A11B4,000001C2D123,000000C97AB9,000182C2EE6D,000000E7AFF5
644,FFEDB700150F,FFDE1E70130D,0005031F255E,00000095B040,FFFFDAB9ED08,00004F4677F8,FFFFDC80F446,000001F8A1E3,000001E8A475,00003346AC34,0000016737DA,000000A9A5E4,00017FE33DAD,000000E7AFF6
645,FFEDAAAA08D8,FFDE1421A068,0005047FB69F,FFFFFF93D780,FFFFDAEE87EF,00004F22447B,FFFFDD47A726,000001F85656,000001EE9FA7,00003E7EC81F,0000017072EF,000000963457,000184D8405A,000000E7AFF5
646,FFED9C04736F,FFDE07821790,000502252483,FFFFFF61F7B2,FFFFDB30F66E,00004C814A3E,FFFFDCF1B1A4,000001F4FC9B,000001F31110,000032669EAA,0000026D0D53,000000DE5E0B,00017F4730BA,000000E7AFF6
647,FFED924E50E5,FFDDFCD38C63,000506FBF950,FFFFFF981B07,FFFFDB98F3D6,00004EB62D14,FFFFDD0BF184,000001F8C4FA,000001FAB7AB,00002887CE81,000002B8F168,000000A7DD6A,00017ADFB38B,000000E7AFF5
648,FFED83392C41,FFDDF2DBD2B2,00050AFEF0F7,FFFFFF222885,FFFFDBD1089B,00005058391B,FFFFDD7371DC,000001FB4AE0,000001FACFB2,00001F461120,000009B913DE,000000CF1315,000176C881B6,000000E7AFF6
649,FFED6DFCE609,FFDDE1DAF740,000509A1759C,FFFFFCA73DF2,FFFFDCB912E7,00004E665363,FFFFDD66BD0C,000001ED12B9,000001F82E8A,000021B7EF9A,00000685E449,000000A75657,0001782344CD,000000E7AFF5
650,FFED581E22C1,FFDDD16BE641,00050A42E219,FFFFFE49B76D,FFFFDCE7090A,00004DC99ABB,FFFFDDFADC6F,000001EF9F63,000001F8B033,00002C8A8E65,000001688541,000000CD9CCB,00017D238083,000000E7AFF6
